,title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,query,rank,date,local_image
196,1인학생 컴퓨터책상 컴터 원룸 게이밍테이블 미니 조립식,https://search.shopping.naver.com/gate.nhn?id=12795604150,https://shopping-phinf.pstatic.net/main_1279560/12795604150.1.jpg,29900,,아카시아리빙,12795604150,2,아카시아,아카시아리빙,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,97,2023-02-19 20:01:44.750838,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_1279560|12795604150.1.jpg
197,오피스 유니크울트라 컴퓨터용 PC방책상 업무용,https://search.shopping.naver.com/gate.nhn?id=36449659046,https://shopping-phinf.pstatic.net/main_3644965/36449659046.jpg,144100,,선우사무용가구,36449659046,2,,,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,98,2023-02-19 20:01:44.750838,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3644965|36449659046.jpg
198,누마 루트 게이밍 컴퓨터책상 800부터1760,https://search.shopping.naver.com/gate.nhn?id=82791541187,https://shopping-phinf.pstatic.net/main_8279154/82791541187.1.jpg,75000,,누마,82791541187,2,NUMA,,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,99,2023-02-19 20:01:44.750838,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8279154|82791541187.1.jpg
199,라이트오피스 노트북 책상 BDB010 1000 x 500,https://search.shopping.naver.com/gate.nhn?id=28508389554,https://shopping-phinf.pstatic.net/main_2850838/28508389554.20210820140617.jpg,80990,,네이버,28508389554,1,라이트오피스,듀오백,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,100,2023-02-19 20:01:44.750838,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2850838|28508389554.20210820140617.jpg
200,조립PC 게이밍컴퓨터 고사양 게임용 데스크탑 게이밍PC 롤 오버워치2 배그 본체 01,https://search.shopping.naver.com/gate.nhn?id=11976178121,https://shopping-phinf.pstatic.net/main_1197617/11976178121.26.jpg,582000,,마루PC,11976178121,2,마루PC,마루PC,디지털/가전,PC,조립/베어본PC,,컴퓨터,1,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_1197617|11976178121.26.jpg
201,게이밍 컴퓨터 세트 조립컴퓨터 롤컴퓨터 배그 오버워치 로스트아크 PC 본체 풀세트01번,https://search.shopping.naver.com/gate.nhn?id=81038529147,https://shopping-phinf.pstatic.net/main_8103852/81038529147.15.jpg,789000,,피씨오브플레이어,81038529147,2,,초이스컴,디지털/가전,PC,조립/베어본PC,,컴퓨터,2,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8103852|81038529147.15.jpg
202,게이밍 조립컴퓨터 롤 서든어택 오버워치 배틀그라운드 배그 조립PC 컴퓨터본체,https://search.shopping.naver.com/gate.nhn?id=10076181031,https://shopping-phinf.pstatic.net/main_1007618/10076181031.40.jpg,430000,,야인컴퓨터,10076181031,2,YAIN,야인컴퓨터,디지털/가전,PC,조립/베어본PC,,컴퓨터,3,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_1007618|10076181031.40.jpg
203,삼성 올인원PC 일체형PC 데스크탑 컴퓨터 사무용 정품Win11탑재 선없는 컴퓨터,https://search.shopping.naver.com/gate.nhn?id=82269458349,https://shopping-phinf.pstatic.net/main_8226945/82269458349.9.jpg,599000,,삼성쇼핑몰 스피드썬,82269458349,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,4,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8226945|82269458349.9.jpg
204,대한컴퓨터샵 조립PC 게이밍 컴퓨터 롤 서든어택 오버워치 배틀그라운드 조립컴퓨터 본체01,https://search.shopping.naver.com/gate.nhn?id=9877651754,https://shopping-phinf.pstatic.net/main_9877651/9877651754.27.jpg,498000,,대한컴퓨터샵,9877651754,2,대한컴퓨터샵,대한컴퓨터샵,디지털/가전,PC,조립/베어본PC,,컴퓨터,5,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_9877651|9877651754.27.jpg
205,한성컴퓨터 프리워커 F5600,https://search.shopping.naver.com/gate.nhn?id=33893688618,https://shopping-phinf.pstatic.net/main_3389368/33893688618.20220805175227.jpg,438990,,네이버,33893688618,1,한성컴퓨터,한성컴퓨터,디지털/가전,PC,브랜드PC,,컴퓨터,6,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3389368|33893688618.20220805175227.jpg
206,삼성 컴퓨터 본체 초고속 SSD 데스크탑 PC 윈도우10 사무용 01,https://search.shopping.naver.com/gate.nhn?id=84688844382,https://shopping-phinf.pstatic.net/main_8468884/84688844382.jpg,259000,,리뉴올컴퓨터,84688844382,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,7,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8468884|84688844382.jpg
207,삼성 데스크탑 PC 컴퓨터 본체 사무용 정품WIn11 탑재 온라인강의용,https://search.shopping.naver.com/gate.nhn?id=83215098078,https://shopping-phinf.pstatic.net/main_8321509/83215098078.5.jpg,559000,,삼성쇼핑몰 스피드썬,83215098078,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,8,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8321509|83215098078.5.jpg
208,삼성 데스크탑 PC i5 슬림 본체 가정용 포토샵 사무용 게이밍 12세대 컴퓨터 업무용,https://search.shopping.naver.com/gate.nhn?id=83178848478,https://shopping-phinf.pstatic.net/main_8317884/83178848478.14.jpg,779000,,삼성공식파트너 매크로네트웍,83178848478,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,9,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8317884|83178848478.14.jpg
209,삼성전자 삼성 DM530ADA-L15A,https://search.shopping.naver.com/gate.nhn?id=26869414523,https://shopping-phinf.pstatic.net/main_2686941/26869414523.20210617150932.jpg,598990,,네이버,26869414523,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,10,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2686941|26869414523.20210617150932.jpg
210,삼성전자 올인원PC 일체형PC 컴퓨터 데스크탑 본체 가정용 사무용 윈도우11정품 기업용,https://search.shopping.naver.com/gate.nhn?id=83047730265,https://shopping-phinf.pstatic.net/main_8304773/83047730265.10.jpg,859000,,삼성공식파트너 매크로네트웍,83047730265,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,11,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8304773|83047730265.10.jpg
211,삼성 컴퓨터 사무용 PC 조립 데스크탑 01 사무용 슬림형 G620 본체만 (윈10 설치),https://search.shopping.naver.com/gate.nhn?id=83019591927,https://shopping-phinf.pstatic.net/main_8301959/83019591927.5.jpg,159000,,태원디지털프라자,83019591927,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,12,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8301959|83019591927.5.jpg
212,삼성전자 삼성 DM500TEA-A58A,https://search.shopping.naver.com/gate.nhn?id=33427665618,https://shopping-phinf.pstatic.net/main_3342766/33427665618.20220809142037.jpg,898000,,네이버,33427665618,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,13,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3342766|33427665618.20220809142037.jpg
213,디클 올인원 PC A238N Win11,https://search.shopping.naver.com/gate.nhn?id=32956639618,https://shopping-phinf.pstatic.net/main_3295663/32956639618.20220615093929.jpg,399000,,네이버,32956639618,1,디클,디클,디지털/가전,PC,브랜드PC,,컴퓨터,14,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3295663|32956639618.20220615093929.jpg
214,LG전자 27V70Q-GA70K,https://search.shopping.naver.com/gate.nhn?id=33157089618,https://shopping-phinf.pstatic.net/main_3315708/33157089618.20220627135911.jpg,1473390,,네이버,33157089618,1,LG전자,LG전자,디지털/가전,PC,브랜드PC,,컴퓨터,15,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3315708|33157089618.20220627135911.jpg
215,삼성전자 올인원PC 일체형PC 24인치 데스크탑 컴퓨터 윈도우정품 NVMe SSD 탑재,https://search.shopping.naver.com/gate.nhn?id=83110531512,https://shopping-phinf.pstatic.net/main_8311053/83110531512.7.jpg,599000,,삼성공식파트너 아이위즈,83110531512,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,16,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8311053|83110531512.7.jpg
216,조립 컴퓨터 본체 PC 초고속 SSD 장착 데스크탑 사무용 01,https://search.shopping.naver.com/gate.nhn?id=83804824687,https://shopping-phinf.pstatic.net/main_8380482/83804824687.4.jpg,239000,,리뉴올컴퓨터,83804824687,2,리뉴올피씨,리뉴올피씨,디지털/가전,PC,조립/베어본PC,,컴퓨터,17,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8380482|83804824687.4.jpg
217,삼성전자 삼성 DM530ADA-L58A,https://search.shopping.naver.com/gate.nhn?id=25733899522,https://shopping-phinf.pstatic.net/main_2573389/25733899522.20211230162554.jpg,999000,,네이버,25733899522,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,18,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2573389|25733899522.20211230162554.jpg
218,게이밍컴퓨터 조립PC 고사양 PC방 배그 오버워치2 롤 로스트아크 캐드 3D 본체 01,https://search.shopping.naver.com/gate.nhn?id=80277928794,https://shopping-phinf.pstatic.net/main_8027792/80277928794.26.jpg,869900,,쿨젠컴퓨터,80277928794,2,쿨젠컴퓨터,쿨젠,디지털/가전,PC,조립/베어본PC,,컴퓨터,19,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8027792|80277928794.26.jpg
219,Apple 아이맥 24형 2021년형 M1 8코어 CPU 및 7코어 GPU 256GB 실버 (MGTF3KH/A),https://search.shopping.naver.com/gate.nhn?id=27104851525,https://shopping-phinf.pstatic.net/main_2710485/27104851525.20220705153344.jpg,1611000,,네이버,27104851525,1,Apple,Apple,디지털/가전,PC,브랜드PC,,컴퓨터,20,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2710485|27104851525.20220705153344.jpg
220,이엑스코리아 인텔i5 16G GTX1650 롤 배그게이밍 컴퓨터 조립컴퓨터 본체00,https://search.shopping.naver.com/gate.nhn?id=11449731983,https://shopping-phinf.pstatic.net/main_1144973/11449731983.12.jpg,699900,,이엑스코리아,11449731983,2,이엑스코리아,이엑스코리아,디지털/가전,PC,조립/베어본PC,,컴퓨터,21,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_1144973|11449731983.12.jpg
221,삼성전자 삼성 DM500SEA-A24A,https://search.shopping.naver.com/gate.nhn?id=33892880618,https://shopping-phinf.pstatic.net/main_3389288/33892880618.20220809133630.jpg,529000,,네이버,33892880618,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,22,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3389288|33892880618.20220809133630.jpg
222,삼성전자 삼성 DM530ADA-L38A,https://search.shopping.naver.com/gate.nhn?id=25733882522,https://shopping-phinf.pstatic.net/main_2573388/25733882522.20210617151045.jpg,859000,,네이버,25733882522,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,23,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2573388|25733882522.20210617151045.jpg
223,데스크탑 PC 본체 조립컴퓨터 게이밍 사무용 PC 본체만(윈도우10 설치),https://search.shopping.naver.com/gate.nhn?id=83920623826,https://shopping-phinf.pstatic.net/main_8392062/83920623826.4.jpg,159000,,아고라시스템즈,83920623826,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,24,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8392062|83920623826.4.jpg
224,삼성전자 삼성 DM500TEA-A38A,https://search.shopping.naver.com/gate.nhn?id=33860016623,https://shopping-phinf.pstatic.net/main_3386001/33860016623.20220809143209.jpg,788000,,네이버,33860016623,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,25,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3386001|33860016623.20220809143209.jpg
225,Apple 맥 미니 2020년형 M1 256G (MGNR3KH/A),https://search.shopping.naver.com/gate.nhn?id=25040966523,https://shopping-phinf.pstatic.net/main_2504096/25040966523.20220705160939.jpg,890000,,네이버,25040966523,1,Apple,Apple,디지털/가전,PC,브랜드PC,,컴퓨터,26,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2504096|25040966523.20220705160939.jpg
226,삼성전자 삼성 DM500SEZ-AD5A,https://search.shopping.naver.com/gate.nhn?id=33571050618,https://shopping-phinf.pstatic.net/main_3357105/33571050618.20220809133740.jpg,779000,,네이버,33571050618,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,27,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3357105|33571050618.20220809133740.jpg
227,인텔 미니PC 사무용 기업용 가정용 주식용 데스크탑 저소음 컴퓨터 본체 G1820,https://search.shopping.naver.com/gate.nhn?id=85119830954,https://shopping-phinf.pstatic.net/main_8511983/85119830954.2.jpg,159000,,리뉴올컴퓨터,85119830954,2,리뉴올피씨,리뉴올피씨,디지털/가전,PC,브랜드PC,,컴퓨터,28,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8511983|85119830954.2.jpg
228,게이밍 조립컴퓨터 본체 롤 배틀그라운드 오버워치 사무용 조립PC 본체 컴퓨터 01번,https://search.shopping.naver.com/gate.nhn?id=12819117152,https://shopping-phinf.pstatic.net/main_1281911/12819117152.38.jpg,639000,,피씨오브플레이어,12819117152,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,29,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_1281911|12819117152.38.jpg
229,게이밍 조립PC 견적 롤 컴퓨터본체 풀세트 오버워치 배틀그라운드 배그 고사양 조립컴 사무용1번,https://search.shopping.naver.com/gate.nhn?id=83195131633,https://shopping-phinf.pstatic.net/main_8319513/83195131633.8.jpg,579000,,서민컴퓨터,83195131633,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,30,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8319513|83195131633.8.jpg
230,프리플로우 ULTRA GAMING R5 B6,https://search.shopping.naver.com/gate.nhn?id=25239973522,https://shopping-phinf.pstatic.net/main_2523997/25239973522.20201216105918.jpg,1079000,,네이버,25239973522,1,프리플로우,프리플로우,디지털/가전,PC,조립/베어본PC,,컴퓨터,31,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2523997|25239973522.20201216105918.jpg
231,게이밍 컴퓨터 고사양 조립PC 가성비 데스크탑 배그풀옵 롤 피파 오버워치 본체,https://search.shopping.naver.com/gate.nhn?id=80181496962,https://shopping-phinf.pstatic.net/main_8018149/80181496962.15.jpg,799000,,마이컴,80181496962,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,32,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8018149|80181496962.15.jpg
232,1번 사무용PC G6400 게이밍 컴퓨터 본체 주식용 게임용 조립본체,https://search.shopping.naver.com/gate.nhn?id=83539030179,https://shopping-phinf.pstatic.net/main_8353903/83539030179.9.jpg,368000,,씨지모아,83539030179,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,33,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8353903|83539030179.9.jpg
233,4K 영상편집 컴퓨터 고사양 유튜브 동영상 프리미어 프로 방송용 영상편집용 PC 인텔 i5,https://search.shopping.naver.com/gate.nhn?id=12837476312,https://shopping-phinf.pstatic.net/main_1283747/12837476312.9.jpg,770000,,메가컴퓨터,12837476312,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,34,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_1283747|12837476312.9.jpg
234,컴퓨터풀세트 PC본체 게이밍조립PC배그 롤 사무용PC 사양 견적 게임용 풀패키지 01,https://search.shopping.naver.com/gate.nhn?id=82569561023,https://shopping-phinf.pstatic.net/main_8256956/82569561023.15.jpg,959000,,포유컴퓨터,82569561023,2,포유컴,포유컴퓨터,디지털/가전,PC,조립/베어본PC,,컴퓨터,35,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8256956|82569561023.15.jpg
235,4K 영상편집 컴퓨터 고사양 조립컴퓨터 방송용 어도비 포토샵 프리미어 영상편집용 1)인텔,https://search.shopping.naver.com/gate.nhn?id=82403207897,https://shopping-phinf.pstatic.net/main_8240320/82403207897.16.jpg,899000,,피씨오브플레이어,82403207897,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,36,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8240320|82403207897.16.jpg
236,LG전자 27V70Q-GR50K,https://search.shopping.naver.com/gate.nhn?id=33446043618,https://shopping-phinf.pstatic.net/main_3344604/33446043618.20220812210459.jpg,1269860,,네이버,33446043618,1,LG전자,LG전자,디지털/가전,PC,브랜드PC,,컴퓨터,37,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3344604|33446043618.20220812210459.jpg
237,게이밍 컴퓨터 본체 미니 게임pc 조립 제온 라이젠 5600g 작업장 히트2 오딘 DK,https://search.shopping.naver.com/gate.nhn?id=84696569757,https://shopping-phinf.pstatic.net/main_8469656/84696569757.2.jpg,280000,,슈칼컴,84696569757,2,,AMD,디지털/가전,PC,조립/베어본PC,,컴퓨터,38,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8469656|84696569757.2.jpg
238,삼성전자 올인원PC 일체형PC i5 윈도우탑재 데스크탑 컴퓨터,https://search.shopping.naver.com/gate.nhn?id=83109585527,https://shopping-phinf.pstatic.net/main_8310958/83109585527.7.jpg,1079000,,삼성공식파트너 아이위즈,83109585527,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,39,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8310958|83109585527.7.jpg
239,게이밍 조립 컴퓨터 세트 조립PC 롤 발로란트 오버워치 배그 바른컴퓨터 본체 풀세트F11,https://search.shopping.naver.com/gate.nhn?id=83700825505,https://shopping-phinf.pstatic.net/main_8370082/83700825505.3.jpg,609000,,바른컴퓨터KOREA,83700825505,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,40,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8370082|83700825505.3.jpg
240,삼성 컴퓨터 데스크탑 조립 게이밍 PC 본체 윈도우10 사무용 01 올뉴 슬림 본체만,https://search.shopping.naver.com/gate.nhn?id=83047792809,https://shopping-phinf.pstatic.net/main_8304779/83047792809.5.jpg,149000,,재원티엔알,83047792809,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,41,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8304779|83047792809.5.jpg
241,아싸컴 GA1 3D 추천 게임용 좋은컴퓨터 본체+윈도우11 60개월의무 장기,https://search.shopping.naver.com/gate.nhn?id=35324700601,https://shopping-phinf.pstatic.net/main_3532470/35324700601.1.jpg,2652000,,봄봄렌탈,35324700601,2,,아싸컴,디지털/가전,PC,조립/베어본PC,,컴퓨터,42,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3532470|35324700601.1.jpg
242,벤큐 영상편집용 24인치 컴퓨터 게임용 60개월의무 고사양,https://search.shopping.naver.com/gate.nhn?id=36469862949,https://shopping-phinf.pstatic.net/main_3646986/36469862949.jpg,720000,,렌탈하이몰,36469862949,2,,벤큐,디지털/가전,PC,조립/베어본PC,,컴퓨터,43,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3646986|36469862949.jpg
243,컴퓨터 임대 게이밍 사무용 AMD 라이젠 5600G 초저가 내장그래픽 8GB SSD256 36개월의무,https://search.shopping.naver.com/gate.nhn?id=33623821793,https://shopping-phinf.pstatic.net/main_3362382/33623821793.jpg,1860000,,디에이렌탈,33623821793,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,44,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3362382|33623821793.jpg
244,렌탈 HP VICTUS 방송용 15L 라이젠7-5700G 램32G RTX3060Ti SSD512+512 게이밍 임대 PC 60개월의무,https://search.shopping.naver.com/gate.nhn?id=35826870514,https://shopping-phinf.pstatic.net/main_3582687/35826870514.1.jpg,4020000,,렌탈플렉스,35826870514,2,,HP,디지털/가전,PC,조립/베어본PC,,컴퓨터,45,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3582687|35826870514.1.jpg
245,조립PC 게이밍 컴퓨터 본체 배그 롤 오버워치 로스트아크 게이밍01,https://search.shopping.naver.com/gate.nhn?id=82080327279,https://shopping-phinf.pstatic.net/main_8208032/82080327279.32.jpg,413000,,컴나와라,82080327279,2,,,디지털/가전,PC,조립/베어본PC,,컴퓨터,46,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8208032|82080327279.32.jpg
246,IGNIQ 리트 올인원PC 27A RE,https://search.shopping.naver.com/gate.nhn?id=32933894618,https://shopping-phinf.pstatic.net/main_3293389/32933894618.20220623091205.jpg,449000,,네이버,32933894618,1,IGNIQ,IGNIQ,디지털/가전,PC,브랜드PC,,컴퓨터,47,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_3293389|32933894618.20220623091205.jpg
247,한성컴퓨터 프리워커 F5500G,https://search.shopping.naver.com/gate.nhn?id=23552452490,https://shopping-phinf.pstatic.net/main_2355245/23552452490.20200727173742.jpg,369000,,네이버,23552452490,1,한성컴퓨터,한성컴퓨터,디지털/가전,PC,브랜드PC,,컴퓨터,48,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2355245|23552452490.20200727173742.jpg
248,애즈락 DeskMini X300,https://search.shopping.naver.com/gate.nhn?id=25947709523,https://shopping-phinf.pstatic.net/main_2594770/25947709523.20210210143932.jpg,214120,,네이버,25947709523,1,애즈락,애즈락,디지털/가전,PC,조립/베어본PC,,컴퓨터,49,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2594770|25947709523.20210210143932.jpg
249,삼성전자 삼성 DM530ADA-L78A,https://search.shopping.naver.com/gate.nhn?id=26249604522,https://shopping-phinf.pstatic.net/main_2624960/26249604522.20211230160916.jpg,1259000,,네이버,26249604522,1,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,50,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_2624960|26249604522.20211230160916.jpg
250,삼성 컴퓨터 게임용 주식용 업무용 데스크탑PC 본체 01 사무용슬림,https://search.shopping.naver.com/gate.nhn?id=84585636197,https://shopping-phinf.pstatic.net/main_8458563/84585636197.jpg,118000,,CZ모아,84585636197,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,51,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8458563|84585636197.jpg
251,삼성 데스크탑 PC 윈도우11탑재 인텔12세대 CPU 사무용 인터넷 강의용 게이밍컴퓨터,https://search.shopping.naver.com/gate.nhn?id=82579653691,https://shopping-phinf.pstatic.net/main_8257965/82579653691.10.jpg,799000,,삼성공식파트너 코잇,82579653691,2,삼성,삼성전자,디지털/가전,PC,브랜드PC,,컴퓨터,52,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8257965|82579653691.10.jpg
252,[최종138만] LG 일체형PC 27인치 12세대 i7 올인원PC 컴퓨터 QHD 데스크탑,https://search.shopping.naver.com/gate.nhn?id=84821335045,https://shopping-phinf.pstatic.net/main_8482133/84821335045.6.jpg,1749000,,LG전자인증점 영광전자,84821335045,2,LG전자,LG전자,디지털/가전,PC,브랜드PC,,컴퓨터,53,2023-02-19 20:01:44.752066,dataset/naver_shopping_query_data/images/2023-02-19T20:01:39/https:||shopping-phinf.pstatic.net|main_8482133|84821335045.6.jpg
